daily,total,timestamp,speed,rpm,brake,lon,lat,aximuth,acc_x,acc_y,status
2,11,2.40121E+13,52,1391,1,127.05427,37.506118,0,1.5,0.6,0
2,11,2.40121E+13,52,1391,1,127.05427,37.506118,0,1.6,0.7,0
2,11,2.40121E+13,53,1424,0,127.05427,37.506118,0,1.1,1.6,0
2,11,2.40121E+13,53,1424,1,127.05427,37.506118,0,1.4,0.8,0
2,11,2.40121E+13,51,1345,1,127.05427,37.506118,0,1.6,0.5,0
2,11,2.40121E+13,51,1345,1,127.05427,37.506118,0,1.4,0.9,0
2,11,2.40121E+13,51,1345,0,127.05427,37.506118,0,1.3,2,0
2,11,2.40121E+13,46,950,0,127.05427,37.506118,0,1.3,2.3,0
2,11,2.40121E+13,46,950,0,127.05427,37.506118,0,0.5,3.9,0
2,11,2.40121E+13,46,950,0,127.05427,37.506118,0,1,4.2,0
2,11,2.40121E+13,33,862,0,127.05427,37.506118,0,0.9,3,0
2,11,2.40121E+13,33,862,0,127.05427,37.506118,0,0.5,3.1,0
2,11,2.40121E+13,33,862,0,127.05427,37.506118,0,0.7,2.9,0
2,11,2.40121E+13,20,752,0,127.05427,37.506118,0,0.4,2.9,0
2,11,2.40121E+13,20,752,0,127.05427,37.506118,0,1.6,3.5,0
2,11,2.40121E+13,20,752,0,127.05427,37.506118,0,1.3,2.4,0
3,12,2.40121E+13,13,810,0,127.05427,37.506118,0,0.9,3.1,0
3,12,2.40121E+13,13,810,0,127.05427,37.506118,0,1.2,2.9,0
3,12,2.40121E+13,13,810,0,127.05427,37.506118,0,1.9,2.7,0
3,12,2.40121E+13,5,861,0,127.05427,37.506118,0,1.1,2,0
3,12,2.40121E+13,5,861,0,127.05427,37.506118,0,1,2.7,0
3,12,2.40121E+13,5,861,0,127.05427,37.506118,0,0.7,2.5,0
3,12,2.40121E+13,22,2024,0,127.05427,37.506118,0,0.9,2.1,0
3,12,2.40121E+13,22,2024,0,127.05427,37.506118,0,1.8,1.9,0
3,12,2.40121E+13,22,2024,0,127.05427,37.506118,0,1.1,1.8,0
3,12,2.40121E+13,32,1717,0,127.05427,37.506118,0,2.1,1.3,0
3,12,2.40121E+13,32,1717,0,127.05427,37.506118,0,-0.4,2.2,0
3,12,2.40121E+13,32,1717,0,127.05427,37.506118,0,1.5,1.8,0
3,12,2.40121E+13,44,1713,0,127.05427,37.506118,0,1.2,2.6,0
3,12,2.40121E+13,44,1713,0,127.05427,37.506118,0,1.4,1.6,0
3,12,2.40121E+13,44,1713,0,127.05427,37.506118,0,1.4,1.8,0
3,12,2.40121E+13,54,1543,0,127.050301,37.504783,248,0.6,2.6,0
3,12,2.40121E+13,54,1543,0,127.050301,37.504783,248,1.9,1.4,0
3,12,2.40121E+13,59,1543,0,127.050301,37.504783,0,1.8,1.7,0
3,12,2.40121E+13,59,1543,0,127.050301,37.504783,0,0.8,4,0
3,12,2.40121E+13,59,1543,0,127.050301,37.504783,0,1.3,2.2,0
3,12,2.40121E+13,56,1471,0,127.050301,37.504783,0,1.4,1.9,0
3,12,2.40121E+13,56,1471,0,127.050301,37.504783,0,0.2,0.6,0
3,12,2.40121E+13,56,1471,0,127.050301,37.504783,0,1.6,1.1,0
3,12,2.40121E+13,54,1456,1,127.050301,37.504783,0,1.4,0.7,0
3,12,2.40121E+13,54,1456,1,127.050301,37.504783,0,2.2,0.2,0
3,12,2.40121E+13,54,1456,1,127.050301,37.504783,0,0.9,0.5,0
3,12,2.40121E+13,55,1505,1,127.050301,37.504783,0,0.9,1.5,0
3,12,2.40121E+13,55,1505,0,127.050301,37.504783,0,0.2,2,0
3,12,2.40121E+13,55,1505,1,127.050301,37.504783,0,0.7,0.5,0
3,12,2.40121E+13,64,2311,1,127.050301,37.504783,0,1.6,1.1,0
3,12,2.40121E+13,64,2311,1,127.050301,37.504783,0,1.5,1.6,0
3,12,2.40121E+13,64,2311,1,127.047433,37.503745,246,0.9,1.4,0
3,12,2.40121E+13,62,1543,1,127.047433,37.503745,246,1.3,1.6,0
3,12,2.40121E+13,62,1543,1,127.047433,37.503745,246,1.7,1,0
3,12,2.40121E+13,62,1543,1,127.047433,37.503745,0,2,0.1,0
3,12,2.40121E+13,48,939,1,127.047433,37.503745,0,1.6,1.1,0
3,12,2.40121E+13,48,939,1,127.047433,37.503745,0,1.8,0.8,0
3,12,2.40121E+13,48,939,0,127.046791,37.503498,245,1.2,1.7,0
3,12,2.40121E+13,44,1341,1,127.046791,37.503498,245,1,1.3,0
3,12,2.40121E+13,44,1341,1,127.046791,37.503498,245,1.2,0.9,0
3,12,2.40121E+13,44,1341,0,127.046791,37.503498,0,1.5,1.9,0
3,12,2.40121E+13,34,1526,1,127.046791,37.503498,0,1.3,2,0
3,12,2.40121E+13,34,1526,1,127.046791,37.503498,0,1.6,0.9,0
3,12,2.40121E+13,34,1526,1,127.046791,37.503498,0,0.9,1.2,0
3,12,2.40121E+13,28,789,1,127.046791,37.503498,0,1.1,2.1,0
3,12,2.40121E+13,28,789,1,127.046791,37.503498,0,1.2,1.8,0
3,12,2.40121E+13,15,796,1,127.046791,37.503498,0,1.1,1.9,0
3,12,2.40121E+13,15,796,1,127.046791,37.503498,0,1,2,0
3,12,2.40121E+13,15,796,1,127.046791,37.503498,0,0.8,1.9,0
3,12,2.40121E+13,10,792,1,127.046791,37.503498,0,1.2,2,0
3,12,2.40121E+13,10,792,1,127.046791,37.503498,0,1.2,2,0
3,12,2.40121E+13,10,792,1,127.046791,37.503498,0,0.9,2.2,0
3,12,2.40121E+13,4,779,1,127.046791,37.503498,0,1,2,0
3,12,2.40121E+13,4,779,1,127.046791,37.503498,0,1.3,2.1,0
3,12,2.40121E+13,4,779,1,127.046791,37.503498,0,0.7,2.3,0
3,12,2.40121E+13,0,0,1,127.046791,37.503498,0,1,1.9,0
3,12,2.40121E+13,0,0,1,127.046791,37.503498,0,1,1.8,0
3,12,2.40121E+13,0,0,1,127.046791,37.503498,0,1,2.1,0
3,12,2.40121E+13,0,0,1,127.046791,37.503498,0,1.2,2,0
3,12,2.40121E+13,0,0,1,127.046791,37.503498,0,1.1,1.8,0
3,12,2.40121E+13,0,0,0,127.046791,37.503498,0,1,2.1,0
3,12,2.40121E+13,0,0,0,127.046791,37.503498,0,0.1,4.8,0
3,12,2.40121E+13,0,0,0,127.046791,37.503498,0,0.9,3,0
3,12,2.40121E+13,0,0,0,127.046791,37.503498,0,0.8,3,0
3,12,2.40121E+13,0,0,0,127.046791,37.503498,0,0.6,3.8,0
3,12,2.40121E+13,0,0,0,127.046791,37.503498,0,1.1,3.7,0
3,12,2.40121E+13,0,0,0,127.046791,37.503498,0,0.6,3.9,0
3,12,2.40121E+13,0,1325,0,127.046428,37.503366,246,0.3,2.6,0
3,12,2.40121E+13,3,1325,0,127.046428,37.503366,246,1.4,2,0
3,12,2.40121E+13,3,1325,0,127.046428,37.503366,246,1.4,2.6,0
3,12,2.40121E+13,3,1563,0,127.046428,37.503366,246,1.2,2.9,0
3,12,2.40121E+13,12,1563,0,127.046428,37.503366,0,0.7,3.2,0
3,12,2.40121E+13,12,1563,0,127.046428,37.503366,0,0.8,3,0
3,12,2.40121E+13,16,1667,1,127.046428,37.503366,0,0.8,1.3,0
3,12,2.40121E+13,16,1667,0,127.046428,37.503366,0,1.2,1.6,0
3,12,2.40121E+13,16,2055,0,127.046428,37.503366,0,0.9,2.3,0
3,12,2.40121E+13,26,2055,0,127.045366,37.503066,251,0.9,1.3,0
3,12,2.40121E+13,26,2055,0,127.045366,37.503066,251,1.7,2,0
3,12,2.40121E+13,26,2584,0,127.045366,37.503066,251,1.2,2.1,0
3,12,2.40121E+13,32,2584,0,127.045366,37.503066,251,0.2,1.9,0
3,12,2.40121E+13,32,2584,0,127.045366,37.503066,251,1.3,1.6,0
3,12,2.40121E+13,32,1632,0,127.045366,37.503066,251,1.4,2.4,0
3,12,2.40121E+13,36,1632,0,127.045366,37.503066,251,1.5,2.6,0
3,12,2.40121E+13,36,1632,0,127.045366,37.503066,251,0.8,2.1,0
3,12,2.40121E+13,36,1999,0,127.045366,37.503066,251,1.1,2.1,0
3,12,2.40121E+13,39,1999,0,127.045366,37.503066,251,1.3,1.6,0
3,12,2.40121E+13,39,1999,0,127.044261,37.502836,256,0.6,2.4,0
3,12,2.40121E+13,39,1705,0,127.044261,37.502836,256,0.6,2,0
3,12,2.40121E+13,33,1705,0,127.044261,37.502836,256,1.1,1.7,0
3,12,2.40121E+13,33,1705,0,127.044261,37.502836,256,1,2.2,0
3,12,2.40121E+13,33,1301,0,127.044261,37.502836,0,1,1.9,0
3,12,2.40121E+13,27,1301,0,127.044261,37.502836,0,1,2.2,0
3,12,2.40121E+13,27,1301,0,127.044261,37.502836,0,1,2,0
3,12,2.40121E+13,27,1238,0,127.044016,37.502726,241,1.3,2.2,0
3,12,2.40121E+13,23,1238,0,127.044016,37.502726,241,1.4,2.4,0
3,12,2.40121E+13,23,1238,0,127.044016,37.502726,241,1.2,2,0
3,12,2.40121E+13,23,947,0,127.044016,37.502726,241,1,1.9,0
3,12,2.40121E+13,20,947,0,127.044016,37.502726,241,1.4,2.1,0
3,12,2.40121E+13,20,947,1,127.044016,37.502726,241,1,1.8,0
3,12,2.40121E+13,20,1300,1,127.044016,37.502726,241,1.1,1.5,0
3,12,2.40121E+13,16,1300,1,127.044016,37.502726,241,0.4,2.9,0
3,12,2.40121E+13,16,1300,1,127.044016,37.502726,241,0.9,2.6,0
3,12,2.40121E+13,12,1112,1,127.044016,37.502726,241,0.8,2.5,0
3,12,2.40121E+13,12,1112,1,127.044016,37.502726,0,1.1,2.3,0
3,12,2.40121E+13,12,901,1,127.044016,37.502726,0,1,2.4,0
3,12,2.40121E+13,9,901,1,127.044016,37.502726,0,0.8,2.4,0
3,12,2.40121E+13,9,901,1,127.044016,37.502726,0,1.1,2.3,0
3,12,2.40121E+13,9,917,0,127.044016,37.502726,0,1,2.6,0
3,12,2.40121E+13,7,917,0,127.044016,37.502726,0,0.6,4,0
3,12,2.40121E+13,7,917,0,127.044016,37.502726,0,0.1,3.8,0
3,12,2.40121E+13,7,792,0,127.044016,37.502726,0,0.5,3.2,0
3,12,2.40121E+13,2,792,0,127.044016,37.502726,0,0.3,3.8,0
3,12,2.40121E+13,2,792,0,127.044016,37.502726,0,0.5,3.9,0
3,12,2.40121E+13,2,703,0,127.04373,37.502653,253,0.8,3.3,0
3,12,2.40121E+13,0,703,0,127.04373,37.502653,253,0.5,3.2,0
3,12,2.40121E+13,0,703,0,127.04373,37.502653,253,0.6,3.2,0
3,12,2.40121E+13,0,702,0,127.04373,37.502653,0,0.5,3.4,0
3,12,2.40121E+13,0,702,0,127.04373,37.502653,0,1.1,3.6,0
3,12,2.40121E+13,0,702,0,127.04373,37.502653,0,1.4,3.4,0
3,12,2.40121E+13,2,1419,0,127.04373,37.502653,0,0.4,3.9,0
3,12,2.40121E+13,2,1419,0,127.04373,37.502653,0,1.7,3.3,0
3,12,2.40121E+13,2,1419,0,127.04373,37.502653,0,0.5,2.6,0
3,12,2.40121E+13,15,1964,0,127.04373,37.502653,0,1.4,3.2,0
3,12,2.40121E+13,15,1964,0,127.04373,37.502653,0,0.9,2.6,0
3,12,2.40121E+13,15,1964,0,127.04373,37.502653,0,0.4,1.6,0
3,12,2.40121E+13,27,1926,0,127.04373,37.502653,0,0.9,1.5,0
3,12,2.40121E+13,27,1926,0,127.04373,37.502653,0,1.4,2.7,0
3,12,2.40121E+13,27,1926,0,127.04373,37.502653,0,0.2,2.6,0
3,12,2.40121E+13,32,1777,0,127.04373,37.502653,0,0.3,2.9,0
3,12,2.40121E+13,32,1777,0,127.04373,37.502653,0,0.5,3.2,0
3,12,2.40121E+13,32,1777,0,127.04373,37.502653,0,0.4,3,0
3,12,2.40121E+13,40,2018,0,127.04373,37.502653,0,1.3,2.5,0
3,12,2.40121E+13,40,2018,0,127.04373,37.502653,0,0.9,2.9,0
3,12,2.40121E+13,46,1600,0,127.04373,37.502653,0,0.6,2.7,0
3,12,2.40121E+13,46,1600,0,127.04373,37.502653,0,0.9,2.6,0
3,12,2.40121E+13,46,1600,0,127.04373,37.502653,0,1.1,1.4,0
3,12,2.40121E+13,47,1719,0,127.04373,37.502653,0,0.6,1.6,0
3,12,2.40121E+13,47,1719,0,127.04373,37.502653,0,0.6,1.8,0
3,12,2.40121E+13,47,1719,0,127.04373,37.502653,0,0.9,3.3,0
3,12,2.40121E+13,48,1783,0,127.04373,37.502653,0,2.3,1.7,0
4,13,2.40121E+13,48,1783,0,127.04373,37.502653,0,2.1,2,0
4,13,2.40121E+13,48,1783,0,127.04373,37.502653,0,0.9,2.4,0
4,13,2.40121E+13,52,1900,0,127.04373,37.502653,0,0.9,2.5,0
4,13,2.40121E+13,52,1900,0,127.04373,37.502653,0,1.2,3.2,0
4,13,2.40121E+13,52,1900,0,127.04373,37.502653,0,1.3,2.1,0
4,13,2.40121E+13,55,1916,0,127.04373,37.502653,0,1.3,1.6,0
4,13,2.40121E+13,55,1916,0,127.04373,37.502653,0,1.6,1.5,0
4,13,2.40121E+13,55,1916,0,127.04373,37.502653,0,0.9,1.8,0
4,13,2.40121E+13,51,1844,0,127.038978,37.501263,250,1.8,1.5,0
4,13,2.40121E+13,51,1844,0,127.038978,37.501263,250,1.9,1.9,0
4,13,2.40121E+13,51,1844,1,127.038978,37.501263,250,0.9,0.4,0
4,13,2.40121E+13,46,1708,1,127.038978,37.501263,0,1.5,-0.1,0
4,13,2.40121E+13,46,1708,1,127.038978,37.501263,0,1.4,-0.4,0
4,13,2.40121E+13,46,1708,1,127.038978,37.501263,0,1.6,-0.9,0
4,13,2.40121E+13,50,1762,1,127.038978,37.501263,0,1.3,0.7,0
4,13,2.40121E+13,50,1762,1,127.038978,37.501263,0,1.7,0.9,0
4,13,2.40121E+13,50,1762,1,127.038978,37.501263,0,1.8,0.6,0
4,13,2.40121E+13,46,1666,1,127.038978,37.501263,0,1.6,0.1,0
4,13,2.40121E+13,46,1666,1,127.038978,37.501263,0,1.7,0.2,0
4,13,2.40121E+13,46,1666,1,127.038978,37.501263,0,1.1,0.9,0
4,13,2.40121E+13,37,1098,1,127.038978,37.501263,0,1.1,1.2,0
4,13,2.40121E+13,37,1098,1,127.038978,37.501263,0,1.4,1.3,0
4,13,2.40121E+13,13,848,1,127.038978,37.501263,0,1.4,1.3,0
4,13,2.40121E+13,13,848,1,127.038978,37.501263,0,1.4,1.3,0
4,13,2.40121E+13,13,848,1,127.038978,37.501263,0,1.3,1.4,0
4,13,2.40121E+13,3,819,1,127.038978,37.501263,0,1.4,1,0
4,13,2.40121E+13,3,819,1,127.038978,37.501263,0,1,1.3,0
4,13,2.40121E+13,3,819,1,127.038978,37.501263,0,1.3,1.1,0
4,13,2.40121E+13,0,65,1,127.038978,37.501263,0,1.2,1.4,0
4,13,2.40121E+13,0,65,1,127.038978,37.501263,0,1.2,1.3,0
4,13,2.40121E+13,0,65,1,127.038978,37.501263,0,1.4,1.2,0
4,13,2.40121E+13,0,0,1,127.038978,37.501263,0,1.5,1.2,0
4,13,2.40121E+13,0,0,1,127.038978,37.501263,0,1.1,1.5,0
4,13,2.40121E+13,0,0,1,127.038978,37.501263,0,1.1,1.3,0
4,13,2.40121E+13,0,0,1,127.038978,37.501263,0,1.5,1.2,0
4,13,2.40121E+13,0,0,1,127.038978,37.501263,0,1.4,1.3,0
4,13,2.40121E+13,0,0,1,127.038978,37.501263,0,1.1,1.5,0
4,13,2.40121E+13,0,0,1,127.038978,37.501263,0,1.3,1.5,0
4,13,2.40121E+13,0,0,1,127.038978,37.501263,0,1.1,1.3,0
4,13,2.40121E+13,0,0,1,127.038978,37.501263,0,1,1.3,0
4,13,2.40121E+13,0,0,1,127.038978,37.501263,0,1.1,1.4,0
4,13,2.40121E+13,0,0,1,127.038978,37.501263,0,1.2,1.2,0
4,13,2.40121E+13,0,0,1,127.038978,37.501263,0,1.1,1.2,0
4,13,2.40121E+13,0,0,1,127.038978,37.501263,0,1,1.1,0
4,13,2.40121E+13,0,0,1,127.038978,37.501263,0,1.3,1.4,0
4,13,2.40121E+13,0,0,1,127.038978,37.501263,0,1.7,1.2,0
4,13,2.40121E+13,0,0,1,127.038978,37.501263,0,1.1,1.4,0
4,13,2.40121E+13,0,0,0,127.038978,37.501263,0,1.6,1.4,0
4,13,2.40121E+13,0,0,0,127.038978,37.501263,0,1.1,1.5,0
4,13,2.40121E+13,0,0,0,127.038978,37.501263,0,0.6,2.3,0
4,13,2.40121E+13,0,0,1,127.038978,37.501263,0,1.1,1.9,0
4,13,2.40121E+13,0,1010,1,127.038978,37.501263,0,1.5,-0.1,0
4,13,2.40121E+13,7,1010,1,127.038978,37.501263,0,1.8,-0.2,0
4,13,2.40121E+13,7,1010,1,127.038978,37.501263,0,1.3,1.6,0
4,13,2.40121E+13,10,1126,0,127.038978,37.501263,0,1.5,1.3,0
4,13,2.40121E+13,10,1126,0,127.038978,37.501263,0,1.4,1.2,0
4,13,2.40121E+13,10,1126,0,127.038978,37.501263,0,1.2,1.2,0
4,13,2.40121E+13,8,810,0,127.038978,37.501263,0,1.2,1.3,0
4,13,2.40121E+13,8,810,0,127.038978,37.501263,0,0.9,0.8,0
4,13,2.40121E+13,8,810,0,127.038978,37.501263,0,1,0.7,0
4,13,2.40121E+13,0,768,0,127.038978,37.501263,0,0.9,1.1,0
4,13,2.40121E+13,0,768,0,127.038978,37.501263,0,1,0.8,0
4,13,2.40121E+13,0,768,0,127.038978,37.501263,0,1.1,0.9,0
4,13,2.40121E+13,0,704,0,127.038978,37.501263,0,0.5,2.1,0
4,13,2.40121E+13,0,704,0,127.038978,37.501263,0,1,1.7,0
4,13,2.40121E+13,0,704,0,127.038978,37.501263,0,0.7,1.7,0
4,13,2.40121E+13,0,695,0,127.037715,37.500968,254,0.5,1.9,0
4,13,2.40121E+13,0,695,0,127.037715,37.500968,254,0.4,2.1,0
4,13,2.40121E+13,0,695,0,127.037715,37.500968,254,1,1.5,0
4,13,2.40121E+13,0,762,0,127.037715,37.500968,254,0.9,1.5,0
4,13,2.40121E+13,3,762,0,127.037715,37.500968,254,0,1.7,0
4,13,2.40121E+13,3,762,0,127.037715,37.500968,254,1,1.2,0
4,13,2.40121E+13,3,833,0,127.037715,37.500968,254,0.8,1.5,0
4,13,2.40121E+13,7,833,0,127.037715,37.500968,254,0.6,1.1,0
4,13,2.40121E+13,7,833,1,127.037715,37.500968,254,4.8,0.8,0
4,13,2.40121E+13,7,1297,0,127.037715,37.500968,254,4.7,1.9,0
4,13,2.40121E+13,12,1297,0,127.037715,37.500968,254,1.6,3.4,0
4,13,2.40121E+13,12,1297,0,127.037715,37.500968,254,2.4,4,0
4,13,2.40121E+13,19,1534,0,127.037715,37.500968,254,2,2.6,0
4,13,2.40121E+13,19,1534,0,127.037715,37.500968,254,2,3.8,0
4,13,2.40121E+13,19,1647,0,127.037715,37.500968,254,0.2,2.5,0
4,13,2.40121E+13,25,1647,0,127.037715,37.500968,254,-0.6,2.6,0
4,13,2.40121E+13,25,1647,0,127.037715,37.500968,254,0.1,3,0
4,13,2.40121E+13,25,756,0,127.037715,37.500968,254,1.1,2.4,0
4,13,2.40121E+13,24,756,0,127.037715,37.500968,254,2.2,2.5,0
4,13,2.40121E+13,24,756,1,127.037715,37.500968,254,1.7,-0.6,0
4,13,2.40121E+13,24,1608,1,127.037715,37.500968,254,2.1,-1.8,0
4,13,2.40121E+13,32,1608,0,127.037715,37.500968,254,0.4,1.3,0
4,13,2.40121E+13,32,1608,0,127.037715,37.500968,254,1.8,1.1,0
4,13,2.40121E+13,32,1972,0,127.037715,37.500968,254,1.6,1.6,0
4,13,2.40121E+13,42,1972,0,127.037715,37.500968,0,1.4,1.6,0
4,13,2.40121E+13,42,1972,0,127.037715,37.500968,0,0.6,1,0
4,13,2.40121E+13,42,2372,0,127.037715,37.500968,0,1.4,1.6,0
4,13,2.40121E+13,57,2372,0,127.037595,37.499193,184,1.5,1.6,0
4,13,2.40121E+13,57,2372,0,127.037595,37.499193,184,1.6,1.6,0
4,13,2.40121E+13,57,2059,0,127.037595,37.499193,184,1.1,1.7,0
4,13,2.40121E+13,51,2059,0,127.037595,37.499193,184,0.2,1.5,0
4,13,2.40121E+13,51,2059,1,127.037595,37.499193,0,2.4,-0.1,0
4,13,2.40121E+13,51,890,1,127.037595,37.499193,0,1.5,1.3,0
4,13,2.40121E+13,42,890,1,127.037595,37.499193,0,1.1,0.1,0
4,13,2.40121E+13,42,890,1,127.037595,37.499193,0,1.7,0.7,0
4,13,2.40121E+13,42,1243,1,127.037595,37.499193,0,2.2,1.4,0
4,13,2.40121E+13,43,1243,1,127.037595,37.499193,0,2,0,0
4,13,2.40121E+13,43,1243,1,127.037595,37.499193,0,2.2,-0.5,0
4,13,2.40121E+13,43,1240,1,127.037595,37.499193,0,2.5,-0.7,0
4,13,2.40121E+13,44,1240,1,127.037595,37.499193,0,0.5,-0.3,0
4,13,2.40121E+13,44,1240,1,127.037595,37.499193,0,0,0.2,0
4,13,2.40121E+13,27,964,0,127.037595,37.499193,0,0.9,1.6,0
4,13,2.40121E+13,27,964,1,127.037595,37.499193,0,0.3,0.9,0
4,13,2.40121E+13,27,879,0,127.037595,37.499193,0,3,2.4,0
4,13,2.40121E+13,14,879,1,127.037595,37.499193,0,0.5,0.8,0
4,13,2.40121E+13,14,879,1,127.037595,37.499193,0,1.1,-0.3,0
4,13,2.40121E+13,14,859,1,127.037595,37.499193,0,1.2,-0.2,0
4,13,2.40121E+13,10,859,0,127.037595,37.499193,0,0.8,1.3,0
4,13,2.40121E+13,10,859,0,127.037595,37.499193,0,0.2,1,0
4,13,2.40121E+13,10,871,0,127.037595,37.499193,0,0.2,1.2,0
4,13,2.40121E+13,10,871,0,127.037955,37.497701,169,-0.3,0.7,0
4,13,2.40121E+13,10,871,0,127.037955,37.497701,169,0.5,2,0
4,13,2.40121E+13,10,1064,1,127.037955,37.497701,169,0.4,0.5,0
4,13,2.40121E+13,19,1064,0,127.037955,37.497701,169,0,1.8,0
4,13,2.40121E+13,19,1064,0,127.037955,37.497701,169,0.6,2,0
4,13,2.40121E+13,19,1257,0,127.037955,37.497701,169,0.5,2.1,0
4,13,2.40121E+13,14,1257,0,127.037955,37.497701,169,0.3,2.3,0
4,13,2.40121E+13,14,1257,0,127.037955,37.497701,169,0,2.5,0
4,13,2.40121E+13,14,861,0,127.037955,37.497701,169,0.1,2.3,0
4,13,2.40121E+13,15,861,0,127.037955,37.497701,169,-1,1.7,0
4,13,2.40121E+13,15,861,0,127.037955,37.497701,169,-0.4,1.8,0
4,13,2.40121E+13,15,834,0,127.037955,37.497701,169,0.8,1.5,0
4,13,2.40121E+13,7,834,0,127.037955,37.497701,169,1.5,1.6,0
4,13,2.40121E+13,7,834,0,127.037955,37.497701,169,-0.5,3,0
4,13,2.40121E+13,7,832,0,127.037306,37.497633,263,0.3,3.4,0
4,13,2.40121E+13,7,832,0,127.037306,37.497633,263,0.4,3,0
4,13,2.40121E+13,7,832,0,127.037306,37.497633,263,0.1,3.5,0
4,13,2.40121E+13,7,1416,0,127.037265,37.49763,265,-0.3,2.9,0
4,13,2.40121E+13,13,1416,0,127.037265,37.49763,265,1.1,3,0
4,13,2.40121E+13,13,1416,0,127.037265,37.49763,265,0.6,2.8,0
4,13,2.40121E+13,15,1025,0,127.037265,37.49763,0,0,2.1,0
4,13,2.40121E+13,15,1025,0,127.037265,37.49763,0,0.2,2.6,0
4,13,2.40121E+13,15,854,0,127.037265,37.49763,0,-0.5,2.6,0
4,13,2.40121E+13,13,854,0,127.037265,37.49763,0,0.1,-0.1,0
4,13,2.40121E+13,13,854,0,127.037265,37.49763,0,0.9,1.7,0
4,13,2.40121E+13,13,1608,0,127.037265,37.49763,0,1.4,1.4,0
4,13,2.40121E+13,14,1608,0,127.037265,37.49763,0,0.7,1.9,0
4,13,2.40121E+13,14,1608,0,127.037265,37.49763,0,1.3,1.5,0
4,13,2.40121E+13,14,1331,0,127.037265,37.49763,0,0.8,2.3,0
4,13,2.40121E+13,14,1331,0,127.037265,37.49763,0,0.6,1.8,0
4,13,2.40121E+13,14,1331,1,127.037265,37.49763,0,0.5,0.6,0
4,13,2.40121E+13,14,1664,1,127.037265,37.49763,0,0.7,0.1,0
4,13,2.40121E+13,18,1664,0,127.037265,37.49763,0,0.8,1.5,0
4,13,2.40121E+13,18,1664,0,127.037265,37.49763,0,1.4,2,0
4,13,2.40121E+13,18,1330,0,127.037265,37.49763,0,0.7,1.2,0
4,13,2.40121E+13,15,1330,0,127.037265,37.49763,0,-0.2,1.1,0
4,13,2.40121E+13,15,1330,1,127.037265,37.49763,0,1.1,0.2,0
4,13,2.40121E+13,15,863,1,127.037265,37.49763,0,1.8,0.1,0
4,13,2.40121E+13,15,863,1,127.037265,37.49763,0,1,0.7,0
4,13,2.40121E+13,15,863,0,127.037265,37.49763,0,-0.1,1.8,0
4,13,2.40121E+13,15,1166,0,127.037265,37.49763,0,0.1,1.2,0
4,13,2.40121E+13,16,1166,0,127.037265,37.49763,0,0.3,1.5,0
4,13,2.40121E+13,16,1166,0,127.037265,37.49763,0,1,1.4,0
4,13,2.40121E+13,16,836,0,127.037265,37.49763,0,0.5,1.9,0
4,13,2.40121E+13,15,836,0,127.037265,37.49763,0,0.5,1.8,0
4,13,2.40121E+13,15,836,0,127.037265,37.49763,0,0.7,1.7,0
4,13,2.40121E+13,15,840,0,127.037265,37.49763,0,0.5,1.4,0
4,13,2.40121E+13,6,840,0,127.037265,37.49763,0,0.2,1.3,0
4,13,2.40121E+13,6,840,0,127.037265,37.49763,0,1.3,1.6,0
4,13,2.40121E+13,8,820,1,127.037265,37.49763,0,1.7,-0.9,0
4,13,2.40121E+13,8,820,1,127.037265,37.49763,0,0.4,1.5,0
4,13,2.40121E+13,8,991,1,127.037265,37.49763,0,1.3,0.1,0
4,13,2.40121E+13,16,991,1,127.037265,37.49763,0,1.9,0,0
4,13,2.40121E+13,16,991,1,127.037265,37.49763,0,0.5,1.6,0
4,13,2.40121E+13,16,1421,1,127.037265,37.49763,0,0.7,0.2,0
4,13,2.40121E+13,20,1421,0,127.037265,37.49763,0,0,1.7,0
4,13,2.40121E+13,20,1421,0,127.037265,37.49763,0,-0.2,0.9,0
4,13,2.40121E+13,20,1670,0,127.037265,37.49763,0,0,1.2,0
4,13,2.40121E+13,21,1670,0,127.037265,37.49763,0,0.4,1.5,0
4,13,2.40121E+13,21,1670,0,127.037265,37.49763,0,0.8,1.6,0
4,13,2.40121E+13,21,1223,0,127.037265,37.49763,0,-0.4,2.1,0
4,13,2.40121E+13,13,1223,0,127.037265,37.49763,0,0.7,1.6,0
4,13,2.40121E+13,13,1223,0,127.037265,37.49763,0,0.6,1.3,0
4,13,2.40121E+13,13,795,0,127.037265,37.49763,0,0.7,1.7,0
4,13,2.40121E+13,4,795,0,127.037265,37.49763,0,0.3,1.6,0
4,13,2.40121E+13,4,795,0,127.037265,37.49763,0,0.6,1.3,0
4,13,2.40121E+13,4,769,0,127.037265,37.49763,0,0.7,1.5,0
4,13,2.40121E+13,5,769,0,127.037265,37.49763,0,0.4,2.4,0
4,13,2.40121E+13,5,769,0,127.037265,37.49763,0,0.6,2.9,0
4,13,2.40121E+13,5,1089,0,127.037265,37.49763,0,1,2,0
4,13,2.40121E+13,10,1089,0,127.037265,37.49763,0,0.5,1.4,0
4,13,2.40121E+13,10,1089,0,127.037265,37.49763,0,0.9,1.5,0
4,13,2.40121E+13,10,750,0,127.037265,37.49763,0,0.9,1.3,0
4,13,2.40121E+13,10,750,1,127.037265,37.49763,0,-0.3,1.1,0
4,14,2.40121E+13,10,750,0,127.037265,37.49763,0,0.8,1.5,0
